0.805198,0.813915,0.822758,0.83173,0.840799,0.850179,0.858933,0.869905,0.877287,0.888292,0.899412,0.907849,0.916635,0.92797,0.940357,0.951388,0.960473,0.96892,0.97849,0.990173,1.00384,1.01856,1.03313,1.04643,1.05765,1.06628,1.07207,1.07493,1.07487,1.07191,1.06614,1.0576,1.04637,1.0325,1.01606,0.997097,0.975691,0.951909,0.925828,0.897531,0.867104,0.834642,0.800243,0.764013,0.726059,0.686496,0.645443,0.603021,0.559357,0.514581,0.468825,0.422224,0.374917,0.327042,0.278741,0.230155,0.181429,0.132706,0.0841282,0.0358397,-0.0120175
0.79189,0.800634,0.809504,0.818497,0.82763,0.836801,0.846505,0.855022,0.866558,0.874302,0.884366,0.896214,0.905857,0.914264,0.924458,0.936751,0.949036,0.959586,0.968544,0.977392,0.987654,1.00002,1.01419,1.02923,1.044,1.05744,1.06881,1.07762,1.08363,1.08673,1.08693,1.08425,1.07875,1.07049,1.05954,1.04594,1.02977,1.01109,0.989959,0.966453,0.940647,0.912624,0.882472,0.850286,0.816162,0.780207,0.742529,0.703242,0.662464,0.620318,0.576931,0.532431,0.486951,0.440627,0.393597,0.345999,0.297975,0.249667,0.201219,0.152773,0.104474
0.778801,0.787575,0.796473,0.805495,0.814638,0.823946,0.83317,0.843296,0.851527,0.86341,0.871946,0.881092,0.892959,0.90394,0.912795,0.922028,0.933489,0.946263,0.95827,0.968467,0.977478,0.986807,0.997741,1.01073,1.02537,1.04071,1.05567,1.06927,1.0808,1.0898,1.09603,1.09937,1.09982,1.09741,1.09219,1.08421,1.07353,1.06022,1.04432,1.02592,1.00506,0.98183,0.956299,0.928551,0.898674,0.866762,0.832914,0.797234,0.759832,0.72082,0.680319,0.638449,0.595338,0.551114,0.505911,0.459864,0.41311,0.365789,0.318042,0.270012,0.221842
0.765928,0.774733,0.783662,0.792713,0.801891,0.811175,0.820688,0.829894,0.840529,0.848529,0.86042,0.870055,0.878642,0.889897,0.901863,0.911814,0.920729,0.931089,0.943499,0.956429,0.968117,0.9781,0.987297,0.997152,1.00873,1.0223,1.03737,1.053,1.06815,1.08192,1.09362,1.10281,1.10926,1.11285,1.11356,1.11142,1.10647,1.09877,1.08836,1.07533,1.05971,1.04158,1.021,0.99804,0.972784,0.945311,0.91571,0.884073,0.8505,0.815095,0.777968,0.739232,0.699006,0.657413,0.614578,0.57063,0.525704,0.479933,0.433456,0.386413,0.338943
0.753269,0.762107,0.771067,0.78015,0.789355,0.798692,0.808102,0.817869,0.82697,0.838157,0.846109,0.857623,0.868419,0.877039,0.887363,0.899638,0.910895,0.920294,0.929835,0.941301,0.954342,0.967235,0.978635,0.988532,0.998011,1.00841,1.02061,1.03472,1.05019,1.06609,1.08145,1.09538,1.10726,1.11665,1.12332,1.12716,1.12813,1.12626,1.12158,1.11415,1.10403,1.09127,1.07593,1.05807,1.03776,1.01508,0.990102,0.962905,0.933578,0.902216,0.868919,0.83379,0.796938,0.758478,0.718528,0.67721,0.634651,0.59098,0.54633,0.500836,0.454636
0.740818,0.749691,0.758685,0.767801,0.777039,0.786397,0.795901,0.805409,0.815497,0.824416,0.836112,0.844309,0.855141,0.866861,0.876131,0.885638,0.897516,0.909784,0.920277,0.929679,0.940117,0.952525,0.965939,0.978696,0.989871,0.999793,1.00962,1.02058,1.03337,1.04798,1.06383,1.08,1.09556,1.10967,1.12173,1.13133,1.13822,1.1423,1.14353,1.14193,1.13753,1.13038,1.12053,1.10804,1.09298,1.0754,1.05537,1.03296,1.00825,0.981331,0.95228,0.921193,0.888171,0.853317,0.816741,0.778557,0.738882,0.697841,0.655558,0.612163,0.56779
0.728574,0.737483,0.746512,0.755663,0.764935,0.77433,0.783836,0.793525,0.803085,0.813572,0.822273,0.834322,0.84311,0.85315,0.865312,0.875651,0.884831,0.895865,0.908498,0.920254,0.93028,0.940109,0.951508,0.964654,0.978253,0.99084,1.00187,1.0119,1.02213,1.03364,1.047,1.06208,1.07829,1.09472,1.11048,1.12479,1.13704,1.14684,1.15396,1.15828,1.15977,1.15844,1.15431,1.14743,1.13786,1.12565,1.11086,1.09356,1.0738,1.05167,1.02724,1.00059,0.971815,0.941004,0.908256,0.873678,0.837377,0.799469,0.76007,0.719304,0.677298
0.716531,0.725479,0.734546,0.743733,0.75304,0.762468,0.772022,0.781668,0.791571,0.801122,0.812077,0.820599,0.832745,0.842419,0.851816,0.863848,0.875324,0.884836,0.895014,0.907307,0.920003,0.931171,0.941108,0.951622,0.963925,0.977615,0.991275,1.00369,1.01465,1.02487,1.03553,1.04759,1.06148,1.07702,1.09357,1.11027,1.12623,1.14072,1.15317,1.16318,1.17053,1.1751,1.17685,1.17578,1.17192,1.16532,1.15603,1.14409,1.12958,1.11255,1.09307,1.07121,1.04706,1.02068,0.992183,0.961647,0.929175,0.894872,0.858847,0.821214,0.782091
0.704688,0.713675,0.722781,0.732006,0.741351,0.750816,0.760399,0.770117,0.779887,0.790048,0.79952,0.810976,0.819454,0.831386,0.84209,0.85123,0.862668,0.874971,0.885377,0.895112,0.906603,0.919592,0.931962,0.942703,0.952881,0.964199,0.977294,0.991364,1.00501,1.01728,1.02823,1.0387,1.04981,1.06241,1.07682,1.09279,1.10967,1.12662,1.1428,1.15748,1.17013,1.18035,1.18794,1.19275,1.19476,1.19396,1.19037,1.18405,1.17503,1.16337,1.14913,1.13237,1.11317,1.09159,1.06771,1.04161,1.01339,0.983124,0.950927,0.9169,0.88115
0.693041,0.702069,0.711216,0.720481,0.729864,0.739367,0.74899,0.758727,0.768619,0.778485,0.788963,0.798293,0.810219,0.81888,0.830316,0.841971,0.851368,0.862023,0.874594,0.886131,0.896066,0.906724,0.919328,0.932503,0.944428,0.954995,0.965655,0.977798,0.991553,1.00587,1.01946,1.03163,1.04265,1.05341,1.06498,1.0781,1.09301,1.1094,1.1266,1.1438,1.16019,1.17507,1.18792,1.19836,1.20618,1.21124,1.21351,1.21297,1.20966,1.2036,1.19486,1.18348,1.16951,1.15303,1.13411,1.1128,1.08919,1.06337,1.03542,1.00543,0.973513
0.681586,0.690657,0.699846,0.709152,0.718577,0.728119,0.73778,0.747564,0.757449,0.767533,0.777453,0.788312,0.797473,0.80975,0.818876,0.829655,0.841955,0.852086,0.862113,0.874366,0.88686,0.897593,0.907812,0.919616,0.932936,0.945964,0.957505,0.96815,0.979441,0.992372,1.00666,1.02114,1.03465,1.04676,1.05789,1.06898,1.08102,1.09466,1.11005,1.12683,1.14435,1.1618,1.1784,1.19349,1.20654,1.2172,1.22525,1.23056,1.23309,1.23282,1.22978,1.224,1.21553,1.20442,1.19073,1.17453,1.15587,1.13484,1.11151,1.08596,1.05829
0.67032,0.679436,0.688669,0.698018,0.707485,0.717069,0.726771,0.73659,0.746536,0.756562,0.766866,0.776786,0.788083,0.797102,0.809529,0.81939,0.82954,0.842033,0.85317,0.863011,0.874564,0.887517,0.899346,0.909759,0.920779,0.933615,0.94726,0.959987,0.971295,0.98223,0.994229,1.00788,1.02258,1.03714,1.05059,1.06269,1.07398,1.08542,1.09794,1.11208,1.12793,1.14509,1.16292,1.18062,1.19744,1.21273,1.22599,1.23687,1.24516,1.25072,1.2535,1.2535,1.25073,1.24522,1.23703,1.22619,1.21278,1.19685,1.17848,1.15772,1.13466
0.659241,0.668403,0.677681,0.687075,0.696585,0.706212,0.715957,0.725819,0.735796,0.745911,0.756058,0.766623,0.776484,0.788248,0.797231,0.80955,0.820319,0.83008,0.842299,0.854415,0.864627,0.875452,0.888257,0.901068,0.912263,0.922921,0.934946,0.948543,0.962218,0.974624,0.985881,0.997267,1.00999,1.02427,1.0393,1.0539,1.06729,1.07942,1.09092,1.10273,1.11572,1.13036,1.14665,1.16419,1.18232,1.20027,1.2173,1.2328,1.24627,1.25738,1.2659,1.27171,1.27476,1.27502,1.27252,1.26728,1.25936,1.2488,1.23567,1.22001,1.20191
0.648344,0.657554,0.666879,0.676319,0.685875,0.695547,0.705335,0.71524,0.725263,0.735395,0.74569,0.755932,0.766809,0.77656,0.788765,0.797895,0.809853,0.82154,0.831309,0.84293,0.855701,0.866747,0.877172,0.889365,0.902694,0.914965,0.92589,0.93721,0.950207,0.964264,0.977788,0.989943,1.00132,1.01327,1.02671,1.04153,1.0568,1.07142,1.08477,1.09697,1.1087,1.12091,1.13437,1.14949,1.16621,1.18411,1.20254,1.22073,1.23799,1.2537,1.26739,1.27872,1.28748,1.29354,1.29684,1.29737,1.29514,1.29017,1.28253,1.27224,1.25938
0.637628,0.646887,0.656261,0.665749,0.675351,0.685069,0.694903,0.704852,0.714918,0.725104,0.735385,0.745878,0.756177,0.767422,0.777039,0.789591,0.799104,0.810522,0.822944,0.833165,0.844122,0.857048,0.869114,0.87968,0.891138,0.904382,0.91761,0.929357,0.940445,0.952638,0.966436,0.980694,0.993992,1.00601,1.01767,1.03023,1.04434,1.05962,1.07507,1.0897,1.10304,1.11534,1.12734,1.13995,1.15388,1.16946,1.1866,1.20486,1.22358,1.24203,1.2595,1.27543,1.28933,1.30089,1.30989,1.3162,1.31976,1.32055,1.31859,1.3139,1.30653
0.627089,0.636399,0.645822,0.655359,0.665011,0.674776,0.684657,0.694652,0.704764,0.714989,0.725343,0.735762,0.74648,0.756789,0.76845,0.777955,0.790689,0.800826,0.811668,0.824483,0.835507,0.846016,0.858608,0.871534,0.882775,0.893751,0.906429,0.920153,0.932963,0.944443,0.956048,0.969147,0.983523,0.997793,1.01087,1.02288,1.03493,1.04815,1.06287,1.07854,1.09412,1.10874,1.1221,1.13454,1.14684,1.15986,1.17425,1.19029,1.20784,1.22644,1.24545,1.26414,1.28184,1.29798,1.31211,1.32389,1.33313,1.33969,1.34351,1.34457,1.34288
0.616724,0.626086,0.635561,0.645149,0.65485,0.664665,0.674594,0.684637,0.694795,0.70507,0.715454,0.725981,0.736522,0.747502,0.757769,0.76987,0.779348,0.792048,0.80299,0.813393,0.826185,0.838156,0.848643,0.860608,0.87396,0.886178,0.897186,0.909143,0.922768,0.936479,0.948846,0.960392,0.972733,0.986651,1.00139,1.01555,1.02846,1.04059,1.05313,1.06699,1.08227,1.09826,1.11394,1.12857,1.14197,1.15458,1.16719,1.18063,1.19548,1.21196,1.22991,1.24885,1.26815,1.28708,1.30501,1.32137,1.33571,1.34773,1.35721,1.36402,1.3681
0.606531,0.615946,0.625474,0.635114,0.644867,0.654732,0.664711,0.674804,0.68501,0.695331,0.70577,0.716309,0.727021,0.737658,0.748946,0.759128,0.771648,0.781252,0.793691,0.805497,0.815756,0.828163,0.840959,0.851909,0.863257,0.876504,0.889655,0.901245,0.91271,0.925771,0.939899,0.953311,0.965399,0.977315,0.990479,1.00507,1.01998,1.03399,1.0468,1.05918,1.07226,1.08675,1.10253,1.11878,1.13454,1.14918,1.16265,1.17546,1.1884,1.20225,1.21756,1.23448,1.25282,1.27209,1.29167,1.31085,1.32901,1.34558,1.36015,1.3724,1.38212
0.596506,0.605976,0.615558,0.625252,0.635057,0.644975,0.655005,0.665149,0.675405,0.685776,0.696259,0.706864,0.717553,0.728468,0.739165,0.750811,0.760886,0.773748,0.783678,0.795678,0.808249,0.818748,0.830574,0.843848,0.855624,0.866667,0.879398,0.893113,0.905639,0.91711,0.929471,0.943434,0.957656,0.970698,0.982759,0.995265,1.00924,1.02432,1.03928,1.05313,1.06595,1.07866,1.09231,1.10741,1.12363,1.1401,1.15592,1.17058,1.18415,1.19718,1.21046,1.22474,1.24049,1.25784,1.27656,1.29616,1.31601,1.33545,1.35383,1.37063,1.38542
0.586646,0.596173,0.605811,0.615559,0.625419,0.63539,0.645474,0.655669,0.665977,0.676398,0.686933,0.697578,0.708354,0.719182,0.730325,0.74104,0.753084,0.763072,0.776139,0.78661,0.798094,0.811179,0.822283,0.833571,0.846867,0.859579,0.870802,0.882887,0.89664,0.910112,0.922138,0.934039,0.947413,0.961931,0.975978,0.988737,1.00103,1.01425,1.02894,1.04436,1.05927,1.07301,1.08592,1.09904,1.11329,1.12895,1.14556,1.16221,1.17808,1.19278,1.20647,1.21974,1.23338,1.24808,1.26427,1.28204,1.30113,1.32106,1.34119,1.36087,1.37948
0.57695,0.586535,0.596229,0.606034,0.61595,0.625976,0.636113,0.646363,0.656723,0.667197,0.677782,0.688483,0.699288,0.710241,0.721191,0.732598,0.743285,0.755748,0.765719,0.778805,0.789995,0.801033,0.814281,0.826223,0.837245,0.850163,0.863625,0.875493,0.887134,0.900462,0.914553,0.927495,0.939437,0.952138,0.966392,0.981122,0.99488,1.00753,1.02026,1.03424,1.04953,1.06515,1.07997,1.09364,1.10675,1.12033,1.13517,1.15136,1.1683,1.18511,1.20103,1.21579,1.22962,1.24315,1.25715,1.27227,1.2889,1.30708,1.32654,1.34678,1.36719
0.567414,0.577058,0.586811,0.596673,0.606646,0.616729,0.626922,0.637226,0.647641,0.658168,0.668807,0.679557,0.690424,0.701386,0.712529,0.723575,0.735287,0.745909,0.758774,0.768857,0.781759,0.793755,0.804561,0.817616,0.830421,0.84159,0.853929,0.867734,0.880508,0.892149,0.904846,0.91904,0.932918,0.945438,0.957745,0.971377,0.986251,1.00093,1.01442,1.02717,1.04049,1.0552,1.07097,1.08667,1.10139,1.11507,1.12845,1.14254,1.15796,1.17462,1.19186,1.2088,1.22478,1.23961,1.2536,1.26741,1.28177,1.29732,1.31437,1.33296,1.35278
0.558035,0.56774,0.577552,0.587474,0.597505,0.607645,0.617896,0.628256,0.638727,0.649309,0.660002,0.670807,0.681722,0.692758,0.70387,0.71522,0.72633,0.73839,0.74893,0.762132,0.7725,0.785044,0.797805,0.808699,0.821301,0.834769,0.8465,0.858332,0.872009,0.885646,0.897786,0.909983,0.923803,0.938299,0.951733,0.96416,0.977162,0.99166,1.00687,1.02136,1.03468,1.04772,1.06171,1.07709,1.0932,1.10892,1.12356,1.13731,1.15102,1.16565,1.18162,1.19873,1.21623,1.23328,1.24931,1.26424,1.27841,1.29251,1.30725,1.32321,1.3407
0.548812,0.558578,0.568452,0.578434,0.588524,0.598724,0.609033,0.619451,0.629979,0.640617,0.651366,0.662225,0.673197,0.684275,0.695486,0.706737,0.718318,0.729454,0.741898,0.75237,0.765792,0.776638,0.78873,0.802075,0.813401,0.825475,0.839242,0.851803,0.863449,0.876647,0.890822,0.903806,0.91591,0.929118,0.943723,0.958069,0.971129,0.983837,0.997687,1.01286,1.02816,1.04242,1.05574,1.06923,1.08392,1.09987,1.11621,1.1319,1.14648,1.16038,1.17449,1.18965,1.20617,1.22367,1.2414,1.25855,1.27465,1.28968,1.30406,1.31846,1.33358
0.539741,0.54957,0.559506,0.56955,0.579701,0.589961,0.60033,0.610807,0.621394,0.63209,0.642895,0.653811,0.664838,0.675977,0.687217,0.698609,0.709982,0.721827,0.732949,0.745795,0.75626,0.76974,0.781234,0.792894,0.806535,0.818569,0.83025,0.84391,0.857327,0.869231,0.881857,0.896098,0.90998,0.922494,0.935189,0.94943,0.964355,0.978339,0.991277,1.00457,1.01926,1.03488,1.0501,1.06418,1.07765,1.09169,1.10707,1.12349,1.13997,1.15561,1.17019,1.1843,1.19885,1.21456,1.23158,1.24944,1.26737,1.28462,1.3008,1.31595,1.33054
0.530819,0.540713,0.550713,0.560819,0.571034,0.581355,0.591785,0.602322,0.612969,0.623724,0.634588,0.645562,0.656645,0.667838,0.679147,0.690544,0.70213,0.713601,0.725748,0.736822,0.750057,0.760625,0.773982,0.786227,0.797606,0.811214,0.824076,0.835676,0.848915,0.862962,0.875525,0.887778,0.90166,0.916183,0.929492,0.942062,0.955703,0.970698,0.985554,0.999199,1.01232,1.02637,1.04179,1.05764,1.07269,1.08668,1.10046,1.11513,1.13113,1.14792,1.16448,1.18007,1.19471,1.20908,1.2241,1.24035,1.25784,1.27604,1.29415,1.31149,1.32775
0.522046,0.532005,0.542069,0.55224,0.562518,0.572903,0.583394,0.593994,0.604701,0.615517,0.626441,0.637473,0.648615,0.659867,0.671226,0.682708,0.694255,0.706052,0.717591,0.730079,0.741089,0.754656,0.765479,0.778547,0.79154,0.8029,0.816192,0.829803,0.841713,0.854424,0.868706,0.882131,0.894416,0.907738,0.922451,0.936659,0.949603,0.962745,0.977355,0.992717,1.00729,1.02078,1.03437,1.04922,1.06518,1.08108,1.09597,1.10999,1.12419,1.13952,1.15608,1.17315,1.18974,1.2053,1.22004,1.23473,1.25024,1.26702,1.28496,1.30345,1.32173
0.513417,0.523443,0.533573,0.54381,0.554152,0.564601,0.575157,0.585819,0.596589,0.607466,0.618451,0.629544,0.640746,0.652056,0.663477,0.675001,0.68666,0.698347,0.710378,0.72195,0.73481,0.74577,0.759567,0.770819,0.783492,0.797108,0.808761,0.821586,0.835687,0.848245,0.860567,0.874666,0.888881,0.901649,0.914508,0.928956,0.94385,0.957564,0.970593,0.98461,0.999971,1.01536,1.02963,1.04321,1.05745,1.07304,1.08937,1.1052,1.11996,1.13416,1.14888,1.16484,1.18189,1.19916,1.21574,1.2313,1.2462,1.26126,1.27727,1.29456,1.31292
0.504931,0.515024,0.525223,0.535526,0.545934,0.556449,0.567069,0.577796,0.588629,0.599569,0.610616,0.621771,0.633034,0.644405,0.655884,0.667475,0.679162,0.691006,0.702816,0.715111,0.72668,0.739928,0.75089,0.764776,0.776618,0.788884,0.80289,0.815121,0.827508,0.841737,0.855117,0.867384,0.881019,0.895708,0.909272,0.92202,0.935938,0.951086,0.965691,0.979101,0.992653,1.00759,1.02338,1.03857,1.05266,1.06658,1.08156,1.09778,1.11429,1.13,1.14472,1.1592,1.1745,1.19108,1.20853,1.22593,1.24251,1.25809,1.2732,1.28867,1.30519
0.496585,0.506748,0.517014,0.527385,0.537861,0.548442,0.559129,0.569921,0.580819,0.591823,0.602934,0.614152,0.625477,0.63691,0.648451,0.660098,0.671862,0.683707,0.695747,0.707658,0.720251,0.731788,0.745413,0.756473,0.770284,0.782825,0.794788,0.80889,0.821878,0.834037,0.848044,0.862189,0.874811,0.887942,0.902673,0.917082,0.930179,0.943599,0.958537,0.973837,0.988014,1.0015,1.01585,1.03155,1.04746,1.0624,1.07649,1.09094,1.10667,1.12336,1.13992,1.15551,1.17028,1.18516,1.20107,1.21821,1.23598,1.25347,1.27003,1.2857,1.30106
0.488377,0.49861,0.508946,0.519386,0.529931,0.54058,0.551333,0.562192,0.573156,0.584226,0.595402,0.606684,0.618073,0.629569,0.641172,0.652883,0.664698,0.676636,0.688633,0.700887,0.71287,0.725797,0.737286,0.751239,0.762532,0.776112,0.789377,0.801247,0.815161,0.82892,0.84118,0.854745,0.869389,0.8827,0.895544,0.909938,0.924964,0.938783,0.952014,0.966448,0.982018,0.997076,1.01098,1.02492,1.04014,1.05634,1.07216,1.08689,1.1012,1.11632,1.13272,1.14973,1.16625,1.18176,1.19669,1.21205,1.22856,1.2462,1.26423,1.28177,1.29834
0.480305,0.490609,0.501016,0.511527,0.522141,0.532858,0.543681,0.554607,0.565639,0.576775,0.588017,0.599365,0.610819,0.622378,0.634045,0.645818,0.657701,0.669682,0.681801,0.693937,0.706428,0.71845,0.731741,0.743194,0.757386,0.769068,0.782305,0.796211,0.808264,0.821794,0.836162,0.848875,0.861981,0.876742,0.890877,0.90382,0.917705,0.932938,0.947609,0.961105,0.975033,0.990411,1.00615,1.02083,1.03478,1.04944,1.06543,1.08186,1.09748,1.11215,1.12687,1.14269,1.15965,1.17685,1.19329,1.20877,1.22397,1.23985,1.25696,1.27503,1.29326
